Date,BTC,DBC,GLD,QQQ,SPY,TLT,TSLA,SOXX,VOO,Tbill,,Excess Return,,,,,,,,
4/2/2018,7023.52002,16.255091,126.389999,152.884018,244.151413,112.640266,59.860001,164.557968,223.975342,1.6625,4/2/2018,0.95707942,-3.13481242,-1.185516142,-3.848221861,-2.965921952,-2.318779087,10.80133112,-6.388978971,-2.640920575
4/9/2018,8329.110352,16.80891,127.449997,157.51062,249.255905,112.69458,60.068001,172.894287,228.649658,1.678,4/9/2018,16.91083193,1.729049521,-0.83932763,1.348216906,0.41270754,-1.629781009,-1.330522558,3.387885962,0.40897795
4/16/2018,8802.459961,16.974083,126.629997,158.418427,250.628372,110.420204,58.048,165.210297,229.963745,1.64,4/16/2018,4.04307525,-0.657348537,-2.28338958,-1.063653465,-1.089374329,-3.658176917,-5.002857039,-6.084328458,-1.065283636
4/23/2018,9419.080078,16.983801,125.5,158.213409,250.581375,110.82103,58.816002,163.646652,229.888657,1.672,4/23/2018,5.333088574,-1.614748012,-2.564361231,-1.8014155,-1.690751668,-1.308999403,-0.348953556,-2.618457351,-1.704652103
4/30/2018,9654.799805,17.18784,124.540001,160.926941,250.073715,110.914223,58.818001,168.625412,229.409973,1.648,4/30/2018,0.854576951,-0.44662582,-2.412939442,0.067108736,-1.85059287,-1.563906755,-1.644601265,1.394384271,-1.85622428
5/7/2018,8723.94043,17.36273,125,165.407196,256.494354,111.38298,60.212002,175.743454,235.098038,1.682,5/7/2018,-11.3234156,-0.66447831,-1.312641564,1.102030425,0.885498547,-1.259369802,0.688024442,2.539215483,0.797432313
5/14/2018,8513.25,17.634779,122.410004,163.455002,255.065414,109.495918,55.363998,175.167831,233.962296,1.688,5/14/2018,-4.103083318,-0.121143866,-3.7599968,-2.86823523,-2.245103881,-3.382210372,-9.739557562,-2.015535955,-2.17109293
5/21/2018,7368.220215,17.508471,123.209999,165.66095,255.836288,111.747284,55.77,181.038727,234.694427,1.694,5/21/2018,-15.14397251,-2.410243736,-1.040462729,-0.344424904,-1.391773999,0.362118658,-0.960667844,1.657583431,-1.381073083
5/28/2018,7720.25,17.401594,122.489998,168.608749,257.199402,112.382538,58.363998,183.897446,235.980347,1.7325,5/28/2018,3.045177305,-2.342930231,-2.316868968,0.046916936,-1.199692864,-1.164026228,2.918742604,-0.153435096,-1.184587544
6/4/2018,6786.02002,17.343296,123.010002,170.268051,261.514252,111.922676,63.532001,184.08931,239.885056,1.762,6/4/2018,-13.86303274,-2.097015287,-1.337472277,-0.77788618,-0.084371683,-2.171193464,7.092778934,-1.657667937,-0.107324494
6/11/2018,6499.27002,16.77976,121.339996,172.747314,260.517853,112.718559,71.634003,185.345947,240.129059,1.802,6/11/2018,-6.027599087,-5.051301632,-3.159618058,-0.345905926,-2.183011357,-1.09089924,10.95063154,-1.119376441,-1.700283368
6/18/2018,6173.22998,16.935221,120.339996,171.127029,259.430756,112.859009,66.725998,178.726822,238.007813,1.82,6/18/2018,-6.836563999,-0.893520718,-2.644130569,-2.757950908,-2.23728311,-1.695397626,-8.671501793,-5.391227268,-2.703377467
6/25/2018,6385.819824,17.178123,118.650002,167.903381,256.163574,113.973274,68.589996,170.985275,234.196976,1.836,6/25/2018,1.607737633,-0.401699261,-3.24034939,-3.719774889,-3.095365717,-0.848692908,0.957510859,-6.167497037,-3.437139455
7/2/2018,6773.879883,16.974083,118.860001,171.776962,260.072906,114.937729,61.779999,176.174789,238.59288,1.802,7/2/2018,4.274902727,-2.989789842,-1.625009695,0.505029779,-0.275892311,-0.955788457,-11.73055722,1.233064862,0.075011426
7/9/2018,6359.640137,16.546576,117.610001,175.689651,264.010498,115.16983,63.773998,175.115906,242.157501,1.8775,7/9/2018,-7.992750833,-4.396086718,-2.929157403,0.400272848,-0.363466085,-1.675563698,1.350080175,-2.478541163,-0.383481821
7/16/2018,7418.490234,16.459129,116.559998,175.083206,264.09552,113.330429,62.716,177.522415,242.336655,1.886,7/16/2018,14.7635285,-2.414490003,-2.778783769,-2.231179694,-1.853795978,-3.483120531,-3.544980201,-0.511762185,-1.812017572
7/23/2018,8218.459961,16.76033,115.830002,173.743057,265.738586,112.110413,59.436001,179.139587,243.854889,1.892,7/23/2018,8.891457304,-0.062006444,-2.51828347,-2.657435492,-1.26985162,-2.968512293,-7.121923783,-0.981032222,-1.265502122
7/30/2018,7068.47998,16.672884,114.919998,176.149353,267.797089,111.885155,69.634003,180.429443,245.806992,1.904,7/30/2018,-15.89664566,-2.425743904,-2.689637559,-0.519026096,-1.129365412,-2.104925136,15.25395449,-1.183971545,-1.103481705
8/6/2018,6322.689941,16.556292,114.690002,176.579803,267.381622,113.489723,71.098,177.069962,245.297699,1.916,8/6/2018,-12.46692525,-2.615291136,-2.11613575,-1.671633505,-2.071142463,-0.48187945,0.186416832,-3.777936136,-2.123192235
8/13/2018,6506.069824,16.332819,112.129997,175.934174,269.175751,113.790703,61.099998,172.998184,246.938583,1.93,8/13/2018,0.970345972,-3.27977687,-4.162108253,-2.295630151,-1.25900063,-1.66479537,-15.99228305,-4.229530623,-1.261064251
8/20/2018,6707.259766,16.721464,114.160004,178.496994,271.489227,115.022896,64.564003,179.813385,249.145264,1.952,8/20/2018,1.140342189,0.427534115,-0.141595064,-0.495307453,-1.092533279,-0.869140885,3.717402804,1.987463896,-1.058384684
8/27/2018,7272.720215,16.886639,113.510002,182.575989,274.133148,113.809509,60.332001,183.201752,251.521698,1.948,8/27/2018,6.48257327,-0.960197736,-2.517378046,0.337189744,-0.974141468,-3.002909103,-8.502739179,-0.063620258,-0.994165293
9/3/2018,6300.859863,16.663168,113.230003,177.156921,271.574219,112.050636,52.647999,178.167343,249.126404,1.9625,9/3/2018,-15.32559281,-3.285859847,-2.209173416,-4.93061647,-2.895962085,-3.507953465,-14.69869617,-4.710513567,-2.91482102
9/10/2018,6517.180176,16.71175,113.019997,179.97403,274.671417,111.756302,59.040001,180.265823,252.125153,1.988,9/10/2018,1.445187179,-1.696446797,-2.17346851,-0.397822781,-0.84753902,-2.250679455,10.15301603,-0.810185949,-0.78429419
9/17/2018,6710.629883,16.993515,113.489998,179.700165,275.719574,110.389427,59.82,181.24762,254.199753,2.016,9/17/2018,0.952303803,-0.329970709,-1.600143503,-2.168169177,-1.634396042,-3.239085388,-0.694863505,-1.471361541,-1.193154689
9/24/2018,6625.560059,17.45989,112.760002,181.734741,275.763031,110.549698,52.953999,178.128799,251.832886,2.046,9/24/2018,-3.313687616,0.698429272,-2.689224965,-0.913794028,-2.030238696,-1.900813088,-13.5237683,-3.766751423,-2.977105153
10/1/2018,6602.950195,17.780521,113.800003,176.534943,273.012177,106.56208,52.389999,172.340485,250.593124,2.116,10/1/2018,-2.457252118,-0.27961386,-1.193686253,-4.977201976,-3.113542705,-5.723081767,-3.181075369,-5.365510485,-2.608295514
10/8/2018,6290.930176,17.38216,115.230003,170.82196,261.75296,108.150856,51.756001,164.015869,240.229858,2.15,10/8/2018,-6.875463767,-4.390434912,-0.893409523,-5.386176874,-6.27407136,-0.659060634,-3.360150815,-6.980331074,-6.285494955
10/15/2018,6482.350098,17.246136,116.010002,169.548035,262.037476,107.432793,52,160.670624,240.466721,2.16,10/15/2018,0.88279203,-2.942549465,-1.48309383,-2.905761845,-2.051303617,-2.823945739,-1.688559017,-4.199586182,-2.061401515
10/22/2018,6486.390137,16.964367,116.769997,163.315674,251.679306,108.642143,66.18,150.953796,230.908646,2.19,10/22/2018,-2.127676322,-3.823809452,-1.534888383,-5.865867432,-6.142934579,-1.064319501,25.07923077,-8.237669299,-6.164801569
10/29/2018,6376.129883,16.323103,116.650002,165.98111,257.901764,105.817207,69.281998,162.468933,236.639679,2.186,10/29/2018,-3.885870832,-5.966064414,-2.288761842,-0.553923951,0.286375699,-4.786221168,2.50121366,5.442252687,0.295948207
11/5/2018,6411.27002,15.934458,114.480003,168.07814,263.469818,107.352585,70.101997,161.134689,241.878128,2.202,11/5/2018,-1.650879843,-4.582950485,-4.062264863,-0.938585145,-0.043017481,-0.751028042,-1.018432806,-3.023230235,0.011681586
11/12/2018,5623.540039,15.662407,115.620003,164.138824,259.647125,108.631187,70.862,160.0905,238.231125,2.22,11/12/2018,-14.5066449,-3.927312542,-1.224192898,-4.563740834,-3.670903572,-1.028969528,-1.135861127,-2.868022475,-3.727785359
11/19/2018,4009.969971,14.865684,115.769997,156.015182,249.706314,109.047882,65.166,154.888885,229.250916,2.224,11/19/2018,-30.91713736,-7.310849039,-2.094269853,-7.173250763,-6.052585046,-1.840413102,-10.26215867,-5.473171562,-5.993536411
11/26/2018,4139.87793,14.855967,115.540001,165.971298,261.468384,109.227844,70.096001,162.671982,240.116211,2.2425,11/26/2018,0.997124235,-2.307865307,-2.441166326,4.13900459,2.467861469,-2.077469743,5.32279632,2.782455148,2.496977246
12/3/2018,3614.234375,15.254329,118.089996,158.141617,250.009888,112.144867,71.594002,152.249374,229.487717,2.308,12/3/2018,-15.00507861,0.373494917,-0.100976477,-7.025490972,-6.690363873,0.362585533,-0.170929442,-8.715131623,-6.73439585
12/10/2018,3252.839111,15.011425,117.059998,157.847656,247.069351,112.471542,73.141998,154.840515,226.759567,2.3425,12/10/2018,-12.34172048,-3.934861093,-3.214714442,-2.528384656,-3.51866828,-2.051202673,-0.180313285,-0.640594152,-3.531300009
12/17/2018,3998.980225,14.32158,118.720001,144.60878,228.316467,114.597946,63.953999,144.427597,209.500153,2.332,12/17/2018,20.60614998,-6.927466453,-0.913921213,-10.71912233,-9.922129623,-0.441384861,-14.89386494,-9.056931133,-9.943327817
12/24/2018,3865.952637,14.039812,121.059998,149.900406,236.376068,115.183762,66.774002,150.973663,216.920242,2.39,12/24/2018,-5.71653778,-4.357436554,-0.418978285,1.269270205,1.140013015,-1.878807592,2.01942403,2.14242049,1.151806005
12/31/2018,4076.632568,14.615866,121.440002,153.532974,240.803055,116.192421,63.537998,150.586105,220.872757,2.4175,12/31/2018,3.032125248,1.685503658,-2.103602754,0.005820988,-0.544642465,-1.541804518,-7.263703467,-2.674205701,-0.595394804
1/7/2019,3552.953125,15.078455,121.800003,157.916,247.09053,115.069603,69.452003,159.7034,226.568115,2.41,1/7/2019,-15.25588283,0.754978387,-2.113556494,0.444778284,0.201044532,-3.376343579,6.897823958,3.644539361,0.168569706
1/14/2019,3601.013672,15.314672,121.019997,162.397263,254.227173,113.766006,60.452,161.660599,233.263565,2.41,1/14/2019,-1.057307034,-0.843413768,-3.050398999,0.427751083,0.478270546,-3.542876942,-15.36859387,-1.184478815,0.545159864
1/21/2019,3583.96582,15.30483,122.860001,162.298965,253.578339,114.688995,59.408001,168.384735,232.692123,2.4075,1/21/2019,-2.880918141,-2.47176517,-0.887086807,-2.468029345,-2.662718194,-1.596195259,-4.134488354,1.751915492,-2.652476964
1/28/2019,3464.013428,15.413095,124.5,164.559296,257.661865,115.09816,62.442001,169.32457,236.406479,2.376,1/28/2019,-5.722917856,-1.668608935,-1.041148147,-0.983304119,-0.765639266,-2.019239528,2.731056203,-1.817852612,-0.779746568
2/4/2019,3690.188232,15.245775,124.209999,165.650116,258.053009,116.683846,61.16,171.446472,236.816025,2.406,2/4/2019,4.123270417,-3.491570419,-2.63893253,-1.743126479,-2.254194842,-1.02831855,-4.45910685,-1.152843414,-2.232761939
2/11/2019,3673.836182,15.659153,124.800003,168.971771,264.636292,116.330986,61.576,177.879929,242.844788,2.418,2/11/2019,-2.861122382,0.293426608,-1.942994763,-0.412776532,0.133135918,-2.720406899,-1.737816874,1.334458085,0.127758042
2/18/2019,3810.42749,15.836315,125.5,169.905396,266.325012,115.939995,58.942001,179.73053,244.397171,2.43,2/18/2019,1.287947705,-1.298636126,-1.869104981,-1.877466879,-1.791871349,-2.766102197,-6.707639015,-1.389634732,-1.79075095
2/25/2019,3847.175781,15.531202,121.879997,171.379486,267.546265,113.164764,58.958,179.604553,245.559143,2.43,2/25/2019,-1.465586136,-4.356666652,-5.314464542,-1.562405424,-1.971442619,-4.82367873,-2.402856368,-2.500092154,-1.954555871
3/4/2019,3951.599854,15.52136,122.839996,168.215073,261.859894,116.184914,56.827999,173.926834,240.330399,2.438,3/4/2019,0.276304699,-2.50136921,-1.650340808,-4.284436277,-4.563378577,0.230807757,-6.05074297,-5.599233335,-4.567321652
3/11/2019,4025.229004,15.668996,122.970001,175.271103,268.395386,116.356934,55.085999,183.557663,247.483002,2.442,3/11/2019,-0.578725561,-1.490820464,-2.336167206,1.752647884,0.053797237,-2.293942912,-5.507390354,3.095287593,0.53415409
3/18/2019,4022.168213,15.68868,123.970001,175.477524,267.603485,119.32917,52.905998,184.400635,244.254318,2.456,3/18/2019,-2.532040171,-2.330376125,-1.642793533,-2.338227591,-2.751050154,0.098412443,-6.413450241,-1.996759026,-3.760608387
3/25/2019,4105.404297,15.64931,122.010002,176.879822,270.698792,120.839188,55.972,184.144592,248.579224,2.476,3/25/2019,-0.406566809,-2.726945268,-4.057026849,-1.676867457,-1.31932336,-1.210577639,3.31918791,-2.614851474,-0.705343073
4/1/2019,5198.896973,15.915053,121.980003,181.802444,276.534821,118.535934,54.992001,195.016098,253.818222,2.44,4/1/2019,24.19544433,-0.741886792,-2.464587329,0.343031973,-0.284087535,-4.346048889,-4.190873651,3.463787823,-0.332423222
4/8/2019,5167.722168,16.052845,121.830002,182.954346,278.058472,117.494499,53.540001,197.474075,255.226105,2.426,4/8/2019,-3.025642677,-1.560203323,-2.548971796,-1.792399057,-1.875020201,-3.30458168,-5.066384008,-1.165603025,-1.87131839
4/15/2019,5314.53125,15.954422,120.370003,184.490204,277.924316,117.714798,54.652,205.664124,255.092026,2.414,4/15/2019,0.426885737,-3.027118734,-3.61239036,-1.574523905,-2.462247406,-2.226502711,-0.337050095,1.733404666,-2.466533419
4/22/2019,5285.13916,15.777262,121.370003,187.699738,281.173004,118.586403,47.028,204.167923,258.118591,2.435,4/22/2019,-2.98805141,-3.545413151,-1.604228234,-0.695322808,-1.266088965,-1.694562082,-16.38508417,-3.162497325,-1.248539942
4/29/2019,5795.708496,15.619783,120.650002,188.152618,281.76712,118.442734,51.006001,207.471161,258.645355,2.43,4/29/2019,7.230471003,-3.428138967,-3.023228131,-2.188721027,-2.21870091,-2.551151326,6.028792634,-0.812097466,-2.225921713
5/6/2019,6972.371582,15.442621,121.43,182.137177,276.084412,119.737572,47.903999,195.472702,253.348831,2.428,5/6/2019,17.87431656,-3.562215501,-1.781503533,-5.625107255,-4.444810194,-1.334781399,-8.509641256,-8.211193646,-4.475793976
5/13/2019,8197.689453,15.64931,120.650002,180.207489,273.918671,120.927734,42.206001,185.378464,251.519516,2.424,5/13/2019,15.14990375,-1.085567878,-3.066343737,-3.483469589,-3.208448852,-1.430024609,-14.31861865,-7.588014155,-3.146053855
5/20/2019,8673.21582,15.383568,121.300003,175.403061,270.986298,122.645813,38.125999,173.496613,248.722885,2.398,5/20/2019,3.402736533,-4.096106817,-1.859250734,-5.064053462,-3.468526879,-0.977251473,-12.06487652,-8.807509899,-3.509894236
5/27/2019,8742.958008,14.891451,123.330002,171.258194,263.78949,126.533081,37.032001,171.495239,242.190857,2.37,5/27/2019,-1.565890089,-5.568978286,-0.69646418,-4.733052832,-5.025782987,0.799507303,-5.239427762,-3.523552202,-4.996227176
6/3/2019,7688.077148,14.93082,126.589996,178.238464,275.653168,126.446732,40.900002,182.638748,252.994522,2.356,6/3/2019,-14.42149155,-2.091626837,0.287309776,1.71987505,2.141403593,-2.424242233,8.089022941,4.141853273,2.104806297
6/10/2019,8994.488281,15.029244,126.559998,179.813705,277.196045,126.436951,42.984001,179.714432,254.402451,2.314,6/10/2019,14.67869021,-1.654799769,-2.337696975,-1.430217137,-1.754283233,-2.321735273,2.781351829,-3.915147638,-1.757494275
6/17/2019,10855.37109,15.452464,131.979996,185.651947,281.738373,126.40802,44.372002,186.204285,259.947906,2.23,6/17/2019,18.45914596,0.585976639,2.052552217,1.016828155,-0.591330155,-2.25288176,0.999110757,1.381203022,-0.050203784
6/24/2019,10817.15527,15.481991,133.199997,183.850266,282.145721,127.735336,44.692001,193.554199,257.783325,2.154,6/24/2019,-2.506045266,-1.962917206,-1.229616732,-3.124461678,-2.009416216,-1.103974851,-1.43282677,1.793231397,-2.986697994
7/1/2019,11450.84668,15.393411,132.139999,188.509415,287.403381,127.369858,46.619999,193.944443,263.763275,2.152,7/1/2019,3.70620758,-2.724148634,-2.947794312,0.382208463,-0.288544484,-2.438121297,2.161966609,-1.950379988,0.16775827
7/8/2019,10256.05859,15.806787,133.529999,190.956451,289.512268,125.48996,49.015999,199.30983,265.823547,2.2375,7/8/2019,-12.67155892,0.447908712,-1.185585356,-0.939402502,-1.503727491,-3.713436324,2.90192525,0.528955649,-1.456393532
7/15/2019,10599.10547,15.314672,134.470001,188.469986,286.161194,126.90657,51.636002,202.168137,262.781281,2.18,7/15/2019,1.164821765,-5.293314553,-1.47603684,-3.482111024,-3.337489464,-1.051136783,3.165199636,-0.745897628,-3.324468214
7/22/2019,9552.860352,15.255617,133.639999,192.693054,290.821899,126.694588,45.608002,211.36734,267.046295,2.128,7/22/2019,-11.99906998,-2.513610609,-2.745239528,0.112711155,-0.499300827,-2.295037845,-13.80202542,2.422273419,-0.504971912
7/29/2019,10970.18457,14.901294,135.889999,184.858658,281.779724,131.551437,46.868,197.456345,258.795532,2.126,7/29/2019,12.71064751,-4.448574039,-0.442372331,-6.191738664,-5.235179546,1.707509447,0.636668709,-8.707430698,-5.215637697
8/5/2019,11523.5791,14.714289,141.259995,184.010086,280.816772,135.231552,47.001999,194.43219,257.726837,2.074,8/5/2019,2.970532537,-3.328958126,1.877722746,-2.533038278,-2.41573928,0.723472292,-1.788092771,-3.605556254,-2.486949556
8/12/2019,10345.81055,14.596181,142.779999,183.013519,278.149414,141.102386,43.987999,196.217407,255.339279,2.06,8/12/2019,-12.28050996,-2.862675549,-0.983967115,-2.601582813,-3.009857083,2.281319694,-8.472493222,-1.141830534,-2.986390914
8/19/2019,10138.51758,14.576497,144.169998,179.64888,274.297607,140.938217,42.279999,191.993378,251.825272,2.044,8/19/2019,-4.047641658,-2.178857193,-1.07047499,-3.882464731,-3.428797812,-2.16034743,-5.926877237,-4.196728988,-3.420210904
8/26/2019,9757.970703,14.596181,143.75,184.977036,281.616058,142.212799,45.122002,199.719543,258.593353,2.068,8/26/2019,-5.821476522,-1.932960697,-2.359321361,0.897872094,0.600069576,-1.163644867,4.653861559,1.956183063,0.619609923
9/2/2019,10441.27637,14.881609,141.919998,189.042267,287.008575,140.774033,45.490002,208.470016,263.54184,2.085,9/2/2019,4.91753862,-0.129502189,-3.35804487,0.112694961,-0.170152872,-3.096699376,-1.26943335,2.296380444,-0.171382754
9/9/2019,10347.71289,14.871766,140.149994,189.979599,289.935944,132.075485,49.040001,213.367172,266.276062,2.05,9/9/2019,-2.946092362,-2.116142041,-3.297184347,-1.554168028,-1.030041276,-8.229085599,5.753910407,0.299093694,-1.012509331
9/16/2019,10070.39258,15.235932,142.949997,188.262772,287.230103,137.250534,48.124001,207.56279,264.803009,2.022,9/16/2019,-4.702015506,0.426707168,-0.024138338,-2.92569019,-2.955254761,1.896250991,-3.889862931,-4.74237256,-2.575205192
9/23/2019,8104.185547,14.950504,141.059998,184.542908,285.770386,138.063049,48.425999,204.431351,261.154236,1.988,9/23/2019,-21.51263141,-3.861387201,-3.310139937,-3.963889317,-2.496204741,-1.396005946,-1.360458662,-3.496670702,-3.365919765
9/30/2019,7988.155762,14.7635,141.899994,186.674911,284.754608,141.216522,46.285999,209.198074,261.536377,1.884,9/30/2019,-3.315726659,-3.134820708,-1.288511547,-0.728711497,-2.239452507,0.400081818,-6.303113791,0.447698625,-1.737672295
10/7/2019,8321.005859,15.048928,140.029999,188.948914,286.621704,136.085739,49.577999,211.706573,263.238861,1.762,10/7/2019,2.404795277,0.171335591,-3.079825989,-0.543837909,-1.106314035,-5.395273874,5.35030193,-0.56289766,-1.111045047
10/14/2019,8222.078125,15.009559,140.460007,189.522354,288.256622,135.252365,51.389999,211.363602,264.747925,1.72,10/14/2019,-2.908891532,-1.981606674,-1.41291723,-1.416510561,-1.149590301,-2.332388929,1.934846982,-1.882003,-1.146732058
10/21/2019,9551.714844,15.363883,141.860001,193.427689,291.76828,134.22525,65.625999,219.202789,267.988464,1.74,10/21/2019,14.4315408,0.620655633,-0.743279275,0.32061972,-0.521759817,-2.499406314,25.96188807,1.96886327,-0.515990784
10/28/2019,9235.354492,15.363883,142.559998,196.62117,296.160309,136.202042,62.661999,224.8862,272.012543,1.742,10/28/2019,-5.05407911,-1.742,-1.248557877,-0.091005245,-0.23668592,-0.269257725,-6.258502674,0.850764,-0.24041335
11/4/2019,9055.526367,15.363883,137.389999,198.954468,298.868988,130.955276,67.428001,231.020309,274.527527,1.604,11/4/2019,-3.55117079,-1.604,-5.230542559,-0.417302759,-0.689401076,-5.456193347,6.001888858,1.123650252,-0.679416166
11/11/2019,8577.975586,15.334356,138.210007,200.615479,301.626099,133.721756,70.433998,232.127609,277.071655,1.56,11/11/2019,-6.833583905,-1.752184489,-0.963153064,-0.725130084,-0.637485082,0.552538024,2.898084113,-1.08069149,-0.633270346
11/18/2019,7047.916992,15.363883,137.740005,199.547684,300.823151,135.798981,66.608002,225.062561,276.317108,1.578,11/18/2019,-19.41505932,-1.385445451,-1.918063654,-2.110259527,-1.844206407,-0.024606549,-7.01003014,-4.621605209,-1.850329192
11/25/2019,7424.29248,15.068613,137.860001,202.780716,304.063995,136.303741,65.987999,228.776352,279.219116,1.58,11/25/2019,3.760237242,-3.501844888,-1.492882245,0.040180167,-0.502674671,-1.208303544,-2.510823597,0.070114965,-0.529754497
12/2/2019,7564.345215,15.422937,137.619995,202.681854,304.605682,134.294434,67.178001,229.677887,279.741486,1.625,12/2/2019,0.261411875,0.726404207,-1.799094007,-1.673753157,-1.446850989,-3.09913929,0.178361245,-1.230931735,-1.437917537
12/9/2019,7152.301758,15.619783,139.050003,204.847076,306.97583,135.196274,71.678001,239.594421,281.917938,1.546,12/9/2019,-6.993179436,-0.269680191,-0.506900994,-0.477713936,-0.767896327,-0.874460627,5.152621473,2.77158326,-0.767977394
12/16/2019,7511.588867,15.856,139.520004,209.315948,310.274658,132.87233,81.117996,246.267532,286.619171,1.552,12/16/2019,3.471377385,-0.039706263,-1.213991377,0.629564945,-0.477378588,-3.270940864,11.61800316,1.23316961,0.115589169
12/23/2019,7422.652832,15.826472,142.330002,211.194473,313.870789,133.737396,86.075996,248.122177,286.977081,1.56,12/23/2019,-2.743984328,-1.746226034,0.454046674,-0.662540911,-0.400984622,-0.908949477,4.552083933,-0.806898288,-1.435126985
